image,details_match_score,details_match_scale,details_candidates,details_threshold,details_matched,roi_set,field,mobile_v5_text,mobile_v5_conf,small_v6_text,small_v6_conf,tiny_v6_text,tiny_v6_conf,medium_v6_text,medium_v6_conf,mobile_v5_warped,small_v6_warped,tiny_v6_warped,medium_v6_warped,mobile_v5_total_ms,mobile_v5_detrec_ms,small_v6_total_ms,small_v6_detrec_ms,tiny_v6_total_ms,tiny_v6_detrec_ms,medium_v6_total_ms,medium_v6_detrec_ms
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,reference,perfect,"55",0.000,"55",0.000,"55",0.000,"55",0.000,1,1,1,1,889,761,867,730,266,177,3835,3499
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,reference,great,"6",0.000,"6",0.000,"6",0.000,"6",0.000,1,1,1,1,889,761,867,730,266,177,3835,3499
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,reference,good,"1",0.000,"1",0.000,"1",0.000,"1",0.000,1,1,1,1,889,761,867,730,266,177,3835,3499
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,reference,miss,"0",0.000,"21",0.000,"",0.000,"21",0.000,1,1,1,1,889,761,867,730,266,177,3835,3499
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,889,761,867,730,266,177,3835,3499
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,reference,title,"",0.000,"4",0.000,"",0.000,"",0.000,1,1,1,1,889,761,867,730,266,177,3835,3499
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,reference,username,"cGaYanalwb",0.000,"GYA",0.000,"GYAIA",0.000,"GY",0.000,1,1,1,1,889,761,867,730,266,177,3835,3499
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,reference,difficulty,"cnaenwb",0.000,"enge14",0.000,"enge14",0.000,"enge74",0.000,1,1,1,1,889,761,867,730,266,177,3835,3499
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,reference,max_combo,"378378",0.000,"378378",0.000,"378378",0.000,"378378",0.000,1,1,1,1,889,761,867,730,266,177,3835,3499
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,imperfect,score,"99130",0.000,"991,350",0.000,"991,350",0.000,"991,350",0.000,1,1,1,1,910,770,934,791,296,201,5542,5171
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,imperfect,marvelous,"316",0.000,"316",0.000,"316",0.000,"316",0.000,1,1,1,1,910,770,934,791,296,201,5542,5171
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,imperfect,perfect,"55",0.000,"55",0.000,"55",0.000,"55",0.000,1,1,1,1,910,770,934,791,296,201,5542,5171
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,imperfect,great,"6",0.000,"6",0.000,"6",0.000,"6",0.000,1,1,1,1,910,770,934,791,296,201,5542,5171
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,imperfect,good,"1",0.000,"1",0.000,"1",0.000,"1",0.000,1,1,1,1,910,770,934,791,296,201,5542,5171
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,imperfect,miss,"0",0.000,"0",0.000,"",0.000,"",0.000,1,1,1,1,910,770,934,791,296,201,5542,5171
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,910,770,934,791,296,201,5542,5171
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,imperfect,title,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,910,770,934,791,296,201,5542,5171
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,imperfect,username,"cYaaYYaanlwbl",0.000,"GY",0.000,"GYAE",0.000,"GY",0.000,1,1,1,1,910,770,934,791,296,201,5542,5171
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,imperfect,difficulty,"hallenge14",0.000,"hallenge14",0.000,"hallenge14",0.000,"hallenge14",0.000,1,1,1,1,910,770,934,791,296,201,5542,5171
ocr_test_3.jpeg,0.533,1.40,4,0.40,1,imperfect,max_combo,"378378",0.000,"378378",0.000,"378378",0.000,"378378",0.000,1,1,1,1,910,770,934,791,296,201,5542,5171
ocr_test_3.jpg,0.807,1.30,3,0.40,1,reference,score,"93990",0.000,"939,970",0.000,"939,970",0.000,"939,970",0.000,1,1,1,1,793,659,1067,826,377,199,4058,3735
ocr_test_3.jpg,0.807,1.30,3,0.40,1,reference,marvelous,"373",0.000,"373",0.000,"373",0.000,"373",0.000,1,1,1,1,793,659,1067,826,377,199,4058,3735
ocr_test_3.jpg,0.807,1.30,3,0.40,1,reference,perfect,"110",0.000,"110",0.000,"110",0.000,"110",0.000,1,1,1,1,793,659,1067,826,377,199,4058,3735
ocr_test_3.jpg,0.807,1.30,3,0.40,1,reference,great,"43",0.000,"43",0.000,"43",0.000,"43",0.000,1,1,1,1,793,659,1067,826,377,199,4058,3735
ocr_test_3.jpg,0.807,1.30,3,0.40,1,reference,good,"10",0.000,"9",0.000,"9",0.000,"9",0.000,1,1,1,1,793,659,1067,826,377,199,4058,3735
ocr_test_3.jpg,0.807,1.30,3,0.40,1,reference,miss,"10",0.000,"10",0.000,"10",0.000,"10",0.000,1,1,1,1,793,659,1067,826,377,199,4058,3735
ocr_test_3.jpg,0.807,1.30,3,0.40,1,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,793,659,1067,826,377,199,4058,3735
ocr_test_3.jpg,0.807,1.30,3,0.40,1,reference,title,"",0.000,"Cm",0.000,"",0.000,"",0.000,1,1,1,1,793,659,1067,826,377,199,4058,3735
ocr_test_3.jpg,0.807,1.30,3,0.40,1,reference,username,"cYaaalwb",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,793,659,1067,826,377,199,4058,3735
ocr_test_3.jpg,0.807,1.30,3,0.40,1,reference,difficulty,"cYalb",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,793,659,1067,826,377,199,4058,3735
ocr_test_3.jpg,0.807,1.30,3,0.40,1,reference,max_combo,"121583",0.000,"121583",0.000,"121583",0.000,"121583",0.000,1,1,1,1,793,659,1067,826,377,199,4058,3735
ocr_test_3.jpg,0.807,1.30,3,0.40,1,imperfect,score,"9390",0.000,"939,970",0.000,"939,970",0.000,"939,970",0.000,1,1,1,1,850,716,990,851,411,218,4437,3932
ocr_test_3.jpg,0.807,1.30,3,0.40,1,imperfect,marvelous,"373",0.000,"373",0.000,"373",0.000,"373",0.000,1,1,1,1,850,716,990,851,411,218,4437,3932
ocr_test_3.jpg,0.807,1.30,3,0.40,1,imperfect,perfect,"110",0.000,"110",0.000,"110",0.000,"110",0.000,1,1,1,1,850,716,990,851,411,218,4437,3932
ocr_test_3.jpg,0.807,1.30,3,0.40,1,imperfect,great,"43",0.000,"43",0.000,"43",0.000,"43",0.000,1,1,1,1,850,716,990,851,411,218,4437,3932
ocr_test_3.jpg,0.807,1.30,3,0.40,1,imperfect,good,"10",0.000,"44",0.000,"9",0.000,"9",0.000,1,1,1,1,850,716,990,851,411,218,4437,3932
ocr_test_3.jpg,0.807,1.30,3,0.40,1,imperfect,miss,"10",0.000,"10",0.000,"10",0.000,"10",0.000,1,1,1,1,850,716,990,851,411,218,4437,3932
ocr_test_3.jpg,0.807,1.30,3,0.40,1,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,850,716,990,851,411,218,4437,3932
ocr_test_3.jpg,0.807,1.30,3,0.40,1,imperfect,title,"c",0.000,"Xml",0.000,"",0.000,"C",0.000,1,1,1,1,850,716,990,851,411,218,4437,3932
ocr_test_3.jpg,0.807,1.30,3,0.40,1,imperfect,username,"cYalwbl",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,850,716,990,851,411,218,4437,3932
ocr_test_3.jpg,0.807,1.30,3,0.40,1,imperfect,difficulty,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,850,716,990,851,411,218,4437,3932
ocr_test_3.jpg,0.807,1.30,3,0.40,1,imperfect,max_combo,"121583",0.000,"121583",0.000,"121583",0.000,"121583",0.000,1,1,1,1,850,716,990,851,411,218,4437,3932
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,reference,score,"993330",0.000,"993,330",0.000,"993,330",0.000,"993,330",0.000,1,1,1,1,1123,935,958,782,543,249,3923,3584
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,reference,marvelous,"333",0.000,"333",0.000,"333",0.000,"333",0.000,1,1,1,1,1123,935,958,782,543,249,3923,3584
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,reference,perfect,"1",0.000,"61",0.000,"61",0.000,"61",0.000,1,1,1,1,1123,935,958,782,543,249,3923,3584
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,reference,great,"6",0.000,"",0.000,"6",0.000,"6",0.000,1,1,1,1,1123,935,958,782,543,249,3923,3584
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,reference,good,"0",0.000,"",0.000,"0",0.000,"0",0.000,1,1,1,1,1123,935,958,782,543,249,3923,3584
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,reference,miss,"0",0.000,"",0.000,"",0.000,"0",0.000,1,1,1,1,1123,935,958,782,543,249,3923,3584
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,1123,935,958,782,543,249,3923,3584
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,reference,title,"ORION.78(AMeur-MX",0.000,"ORION.78(AMeuro-MIX)",0.000,"ORION.A78CAMeur-MIX)",0.000,"ORION.78(AMeura-MIX)",0.000,1,1,1,1,1123,935,958,782,543,249,3923,3584
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,reference,username,"cYaaaYlllwbl",0.000,"",0.000,"EAU",0.000,"XV",0.000,1,1,1,1,1123,935,958,782,543,249,3923,3584
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,reference,difficulty,"cYmananaanYnYeYllowbl",0.000,"SHIGGYUAN",0.000,"SHIGGvA",0.000,"Challenge1",0.000,1,1,1,1,1123,935,958,782,543,249,3923,3584
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,reference,max_combo,"4001400",0.000,"400400",0.000,"400400",0.000,"400400",0.000,1,1,1,1,1123,935,958,782,543,249,3923,3584
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,imperfect,score,"993330",0.000,"993,330",0.000,"993,330",0.000,"993,330",0.000,1,1,1,1,851,707,988,805,323,222,4101,3743
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,imperfect,marvelous,"333",0.000,"333",0.000,"333",0.000,"333",0.000,1,1,1,1,851,707,988,805,323,222,4101,3743
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,imperfect,perfect,"1",0.000,"61",0.000,"61",0.000,"61",0.000,1,1,1,1,851,707,988,805,323,222,4101,3743
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,imperfect,great,"6",0.000,"6",0.000,"6",0.000,"6",0.000,1,1,1,1,851,707,988,805,323,222,4101,3743
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,imperfect,good,"0",0.000,"0",0.000,"0",0.000,"0",0.000,1,1,1,1,851,707,988,805,323,222,4101,3743
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,imperfect,miss,"",0.000,"",0.000,"",0.000,"0",0.000,1,1,1,1,851,707,988,805,323,222,4101,3743
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,851,707,988,805,323,222,4101,3743
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,imperfect,title,"ORION.78(AMeura-MIX)",0.000,"ORION.78(AMeuro-MIX)",0.000,"ORION.78(AMeuro-MIX)",0.000,"ORION.78(AMeuro-MIX)",0.000,1,1,1,1,851,707,988,805,323,222,4101,3743
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,imperfect,username,"cYaalwbl",0.000,"U",0.000,"U",0.000,"",0.000,1,1,1,1,851,707,988,805,323,222,4101,3743
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,imperfect,difficulty,"",0.000,"SINGIESHIOOY",0.000,"cC",0.000,"TSHIOGY",0.000,1,1,1,1,851,707,988,805,323,222,4101,3743
ocr_test_4.jpeg,0.725,1.40,5,0.40,1,imperfect,max_combo,"4001400",0.000,"400400",0.000,"400400",0.000,"400400",0.000,1,1,1,1,851,707,988,805,323,222,4101,3743
ocr_test_4.jpg,0.774,1.50,6,0.40,1,reference,score,"9880",0.000,"988,320",0.000,"988,320",0.000,"988,320",0.000,1,1,1,1,858,687,1267,1095,457,300,3968,3569
ocr_test_4.jpg,0.774,1.50,6,0.40,1,reference,marvelous,"510",0.000,"510",0.000,"510",0.000,"510",0.000,1,1,1,1,858,687,1267,1095,457,300,3968,3569
ocr_test_4.jpg,0.774,1.50,6,0.40,1,reference,perfect,"114",0.000,"114",0.000,"114",0.000,"114",0.000,1,1,1,1,858,687,1267,1095,457,300,3968,3569
ocr_test_4.jpg,0.774,1.50,6,0.40,1,reference,great,"1",0.000,"12",0.000,"12",0.000,"12",0.000,1,1,1,1,858,687,1267,1095,457,300,3968,3569
ocr_test_4.jpg,0.774,1.50,6,0.40,1,reference,good,"1",0.000,"0",0.000,"0",0.000,"0",0.000,1,1,1,1,858,687,1267,1095,457,300,3968,3569
ocr_test_4.jpg,0.774,1.50,6,0.40,1,reference,miss,"1",0.000,"2",0.000,"2",0.000,"2",0.000,1,1,1,1,858,687,1267,1095,457,300,3968,3569
ocr_test_4.jpg,0.774,1.50,6,0.40,1,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,858,687,1267,1095,457,300,3968,3569
ocr_test_4.jpg,0.774,1.50,6,0.40,1,reference,title,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,858,687,1267,1095,457,300,3968,3569
ocr_test_4.jpg,0.774,1.50,6,0.40,1,reference,username,"cYanawb",0.000,"K",0.000,"",0.000,"N",0.000,1,1,1,1,858,687,1267,1095,457,300,3968,3569
ocr_test_4.jpg,0.774,1.50,6,0.40,1,reference,difficulty,"callwb",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,858,687,1267,1095,457,300,3968,3569
ocr_test_4.jpg,0.774,1.50,6,0.40,1,reference,max_combo,"313",0.000,"31363",0.000,"313163",0.000,"31363",0.000,1,1,1,1,858,687,1267,1095,457,300,3968,3569
ocr_test_4.jpg,0.774,1.50,6,0.40,1,imperfect,score,"9880",0.000,"988,320",0.000,"988,320",0.000,"988,320",0.000,1,1,1,1,961,794,1044,844,340,214,4783,4338
ocr_test_4.jpg,0.774,1.50,6,0.40,1,imperfect,marvelous,"510",0.000,"510",0.000,"510",0.000,"510",0.000,1,1,1,1,961,794,1044,844,340,214,4783,4338
ocr_test_4.jpg,0.774,1.50,6,0.40,1,imperfect,perfect,"114",0.000,"114",0.000,"114",0.000,"114",0.000,1,1,1,1,961,794,1044,844,340,214,4783,4338
ocr_test_4.jpg,0.774,1.50,6,0.40,1,imperfect,great,"1",0.000,"12",0.000,"12",0.000,"12",0.000,1,1,1,1,961,794,1044,844,340,214,4783,4338
ocr_test_4.jpg,0.774,1.50,6,0.40,1,imperfect,good,"1",0.000,"0",0.000,"",0.000,"0",0.000,1,1,1,1,961,794,1044,844,340,214,4783,4338
ocr_test_4.jpg,0.774,1.50,6,0.40,1,imperfect,miss,"22",0.000,"2",0.000,"2",0.000,"2",0.000,1,1,1,1,961,794,1044,844,340,214,4783,4338
ocr_test_4.jpg,0.774,1.50,6,0.40,1,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,961,794,1044,844,340,214,4783,4338
ocr_test_4.jpg,0.774,1.50,6,0.40,1,imperfect,title,"[",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,961,794,1044,844,340,214,4783,4338
ocr_test_4.jpg,0.774,1.50,6,0.40,1,imperfect,username,"ab",0.000,"K",0.000,"",0.000,"AK",0.000,1,1,1,1,961,794,1044,844,340,214,4783,4338
ocr_test_4.jpg,0.774,1.50,6,0.40,1,imperfect,difficulty,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,961,794,1044,844,340,214,4783,4338
ocr_test_4.jpg,0.774,1.50,6,0.40,1,imperfect,max_combo,"313",0.000,"31363",0.000,"31363",0.000,"31363",0.000,1,1,1,1,961,794,1044,844,340,214,4783,4338
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,reference,score,"998920",0.000,"998,920",0.000,"998,920",0.000,"998,920",0.000,1,1,1,1,1055,933,1395,1191,283,191,4060,3726
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,reference,marvelous,"426",0.000,"426",0.000,"426",0.000,"426",0.000,1,1,1,1,1055,933,1395,1191,283,191,4060,3726
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,reference,perfect,"21",0.000,"21",0.000,"21",0.000,"21",0.000,1,1,1,1,1055,933,1395,1191,283,191,4060,3726
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,reference,great,"",0.000,"21",0.000,"1",0.000,"1",0.000,1,1,1,1,1055,933,1395,1191,283,191,4060,3726
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,reference,good,"",0.000,"0",0.000,"0",0.000,"0",0.000,1,1,1,1,1055,933,1395,1191,283,191,4060,3726
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,reference,miss,"",0.000,"0",0.000,"",0.000,"0",0.000,1,1,1,1,1055,933,1395,1191,283,191,4060,3726
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,1055,933,1395,1191,283,191,4060,3726
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,reference,title,"Fragarach",0.000,"Fragarach",0.000,"Fragarach",0.000,"Fragarach",0.000,1,1,1,1,1055,933,1395,1191,283,191,4060,3726
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,reference,username,"cYSaaGGYb",0.000,"SHIGGY",0.000,"SHIGU",0.000,"SHIGGY",0.000,1,1,1,1,1055,933,1395,1191,283,191,4060,3726
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,reference,difficulty,"cYamananallwb",0.000,"Difficult 14",0.000,"Diffieut7",0.000,"Difficult14",0.000,1,1,1,1,1055,933,1395,1191,283,191,4060,3726
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,reference,max_combo,"448",0.000,"448448",0.000,"448448",0.000,"448448",0.000,1,1,1,1,1055,933,1395,1191,283,191,4060,3726
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,imperfect,score,"998920",0.000,"998,920",0.000,"998,920",0.000,"998,920",0.000,1,1,1,1,979,843,1093,901,374,204,4989,4405
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,imperfect,marvelous,"426",0.000,"426",0.000,"426",0.000,"426",0.000,1,1,1,1,979,843,1093,901,374,204,4989,4405
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,imperfect,perfect,"21",0.000,"21",0.000,"21",0.000,"21",0.000,1,1,1,1,979,843,1093,901,374,204,4989,4405
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,imperfect,great,"",0.000,"21",0.000,"1",0.000,"1",0.000,1,1,1,1,979,843,1093,901,374,204,4989,4405
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,imperfect,good,"",0.000,"",0.000,"",0.000,"0",0.000,1,1,1,1,979,843,1093,901,374,204,4989,4405
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,imperfect,miss,"0",0.000,"0",0.000,"",0.000,"0",0.000,1,1,1,1,979,843,1093,901,374,204,4989,4405
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,979,843,1093,901,374,204,4989,4405
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,imperfect,title,"Fragarach",0.000,"Fragarach",0.000,"Fragarach",0.000,"Fragarach",0.000,1,1,1,1,979,843,1093,901,374,204,4989,4405
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,imperfect,username,"cYsmaelbl",0.000,"SHIGGY",0.000,"SHoO",0.000,"SHIOOY",0.000,1,1,1,1,979,843,1093,901,374,204,4989,4405
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,imperfect,difficulty,"STYLEDUUC",0.000,"STYLE DIJIcut",0.000,"STMEDILgu",0.000,"STYLE& Difficult",0.000,1,1,1,1,979,843,1093,901,374,204,4989,4405
ocr_test_5.jpeg,0.652,1.50,4,0.40,1,imperfect,max_combo,"448",0.000,"448448",0.000,"448448",0.000,"448448",0.000,1,1,1,1,979,843,1093,901,374,204,4989,4405
ocr_test_5.jpg,0.795,1.50,5,0.40,1,reference,score,"995490",0.000,"995,490",0.000,"995490",0.000,"995490",0.000,1,1,1,1,980,824,965,749,335,216,3728,3375
ocr_test_5.jpg,0.795,1.50,5,0.40,1,reference,marvelous,"547",0.000,"547",0.000,"547",0.000,"547",0.000,1,1,1,1,980,824,965,749,335,216,3728,3375
ocr_test_5.jpg,0.795,1.50,5,0.40,1,reference,perfect,"",0.000,"74",0.000,"74",0.000,"74",0.000,1,1,1,1,980,824,965,749,335,216,3728,3375
ocr_test_5.jpg,0.795,1.50,5,0.40,1,reference,great,"",0.000,"6",0.000,"6",0.000,"6",0.000,1,1,1,1,980,824,965,749,335,216,3728,3375
ocr_test_5.jpg,0.795,1.50,5,0.40,1,reference,good,"",0.000,"6",0.000,"",0.000,"0",0.000,1,1,1,1,980,824,965,749,335,216,3728,3375
ocr_test_5.jpg,0.795,1.50,5,0.40,1,reference,miss,"21",0.000,"21",0.000,"21",0.000,"21",0.000,1,1,1,1,980,824,965,749,335,216,3728,3375
ocr_test_5.jpg,0.795,1.50,5,0.40,1,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,980,824,965,749,335,216,3728,3375
ocr_test_5.jpg,0.795,1.50,5,0.40,1,reference,title,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,980,824,965,749,335,216,3728,3375
ocr_test_5.jpg,0.795,1.50,5,0.40,1,reference,username,"cYaanaalwb",0.000,"",0.000,"A",0.000,"",0.000,1,1,1,1,980,824,965,749,335,216,3728,3375
ocr_test_5.jpg,0.795,1.50,5,0.40,1,reference,difficulty,"cYalwb",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,980,824,965,749,335,216,3728,3375
ocr_test_5.jpg,0.795,1.50,5,0.40,1,reference,max_combo,"2712",0.000,"627627",0.000,"627627",0.000,"627627",0.000,1,1,1,1,980,824,965,749,335,216,3728,3375
ocr_test_5.jpg,0.795,1.50,5,0.40,1,imperfect,score,"995490",0.000,"995,490",0.000,"995,490",0.000,"995490",0.000,1,1,1,1,868,717,926,752,529,411,4295,3871
ocr_test_5.jpg,0.795,1.50,5,0.40,1,imperfect,marvelous,"547",0.000,"547",0.000,"547",0.000,"547",0.000,1,1,1,1,868,717,926,752,529,411,4295,3871
ocr_test_5.jpg,0.795,1.50,5,0.40,1,imperfect,perfect,"",0.000,"74",0.000,"74",0.000,"74",0.000,1,1,1,1,868,717,926,752,529,411,4295,3871
ocr_test_5.jpg,0.795,1.50,5,0.40,1,imperfect,great,"",0.000,"6",0.000,"6",0.000,"6",0.000,1,1,1,1,868,717,926,752,529,411,4295,3871
ocr_test_5.jpg,0.795,1.50,5,0.40,1,imperfect,good,"",0.000,"6",0.000,"",0.000,"0",0.000,1,1,1,1,868,717,926,752,529,411,4295,3871
ocr_test_5.jpg,0.795,1.50,5,0.40,1,imperfect,miss,"21",0.000,"21",0.000,"",0.000,"21",0.000,1,1,1,1,868,717,926,752,529,411,4295,3871
ocr_test_5.jpg,0.795,1.50,5,0.40,1,imperfect,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,868,717,926,752,529,411,4295,3871
ocr_test_5.jpg,0.795,1.50,5,0.40,1,imperfect,title,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,868,717,926,752,529,411,4295,3871
ocr_test_5.jpg,0.795,1.50,5,0.40,1,imperfect,username,"cYanaanlbl",0.000,"",0.000,"A",0.000,"",0.000,1,1,1,1,868,717,926,752,529,411,4295,3871
ocr_test_5.jpg,0.795,1.50,5,0.40,1,imperfect,difficulty,"",0.000,"",0.000,"A",0.000,"",0.000,1,1,1,1,868,717,926,752,529,411,4295,3871
ocr_test_5.jpg,0.795,1.50,5,0.40,1,imperfect,max_combo,"6271",0.000,"6271627",0.000,"6271627",0.000,"627627",0.000,1,1,1,1,868,717,926,752,529,411,4295,3871
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,reference,score,"995470",0.000,"995,470",0.000,"995,470",0.000,"995470",0.000,1,1,1,1,1019,874,1082,786,288,196,4315,3982
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,reference,marvelous,"331",0.000,"331",0.000,"331",0.000,"331",0.000,1,1,1,1,1019,874,1082,786,288,196,4315,3982
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,reference,perfect,"57",0.000,"57",0.000,"57",0.000,"57",0.000,1,1,1,1,1019,874,1082,786,288,196,4315,3982
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,reference,great,"4",0.000,"57",0.000,"4",0.000,"4",0.000,1,1,1,1,1019,874,1082,786,288,196,4315,3982
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,reference,good,"4",0.000,"",0.000,"",0.000,"0",0.000,1,1,1,1,1019,874,1082,786,288,196,4315,3982
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,reference,miss,"",0.000,"",0.000,"17",0.000,"17",0.000,1,1,1,1,1019,874,1082,786,288,196,4315,3982
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,reference,flare,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,1019,874,1082,786,288,196,4315,3982
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,reference,title,"uruer",0.000,"8Pursuer",0.000,"Pursuer",0.000,"Pursuer",0.000,1,1,1,1,1019,874,1082,786,288,196,4315,3982
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,reference,username,"cYaGannwb",0.000,"S",0.000,"OAA",0.000,"C",0.000,1,1,1,1,1019,874,1082,786,288,196,4315,3982
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,reference,difficulty,"cYaiaaYllowb",0.000,"SHIGGYAY",0.000,"SHIGGY",0.000,"SHIGGY",0.000,1,1,1,1,1019,874,1082,786,288,196,4315,3982
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,reference,max_combo,"3921",0.000,"392392",0.000,"392392",0.000,"392392",0.000,1,1,1,1,1019,874,1082,786,288,196,4315,3982
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,imperfect,score,"995470",0.000,"995,470",0.000,"995,470",0.000,"995,470",0.000,1,1,1,1,884,748,1031,880,315,213,5179,4792
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,imperfect,marvelous,"331",0.000,"331",0.000,"331",0.000,"331",0.000,1,1,1,1,884,748,1031,880,315,213,5179,4792
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,imperfect,perfect,"57",0.000,"57",0.000,"57",0.000,"57",0.000,1,1,1,1,884,748,1031,880,315,213,5179,4792
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,imperfect,great,"4",0.000,"4",0.000,"4",0.000,"4",0.000,1,1,1,1,884,748,1031,880,315,213,5179,4792
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,imperfect,good,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,884,748,1031,880,315,213,5179,4792
ocr_test_6.jpeg,0.766,1.50,5,0.40,1,imperfect,miss,"",0.000,"",0.000,"",0.000,"",0.000,1,1,1,1,884,748,1031,880,315,213,5179,4792
